date,location,category,channel,product_name,quantity,unit_price,revenue
2024-03-16,Austin,Toys,Marketplace,Play Kitchen,19,18.82,357.58
2024-08-27,San Francisco,Home & Garden,In-Store,Patio Chair,14,12.38,173.32
2025-01-15,Atlanta,Electronics,Online,Laptop Stand,11,347.8,3825.8
2026-02-28,Los Angeles,Books,In-Store,Sci-Fi Novel,5,36.25,181.25
2024-03-30,Houston,Apparel,Marketplace,Yoga Pants,14,15.39,215.46
2026-08-17,Boston,Books,Wholesale,History Book,11,25.43,279.73
2025-02-01,San Francisco,Books,In-Store,Self-Help Guide,6,13.75,82.5
2025-12-08,New York,Apparel,Online,Cotton T-Shirt,2,25.47,50.94
2024-04-22,Austin,Beauty,Online,Hair Dryer,4,7.17,28.68
2024-07-30,Denver,Apparel,Marketplace,Cotton T-Shirt,1,84.03,84.03
2025-11-22,Atlanta,Books,In-Store,Mystery Novel,17,29.05,493.85
2026-03-03,Chicago,Apparel,In-Store,Leather Belt,6,86.88,521.28
2025-05-15,Chicago,Sports & Outdoors,In-Store,Water Bottle,17,62.45,1061.65
2025-04-08,Los Angeles,Beauty,Online,Sunscreen SPF50,1,29.84,29.84
2025-04-22,Denver,Sports & Outdoors,In-Store,Camping Tent,16,77.95,1247.2
2025-05-21,Miami,Grocery,Online,Pasta,20,21.94,438.8
2026-01-22,Seattle,Toys,Online,Art Set,15,39.17,587.55
2026-07-19,Houston,Books,Marketplace,Self-Help Guide,11,38.82,427.02
2024-03-09,Austin,Books,Online,Children's Picture Book,3,24.37,73.11
2025-12-03,Austin,Toys,In-Store,Card Game,1,86.18,86.18
2025-01-25,Austin,Toys,In-Store,Art Set,18,71.14,1280.52
2024-03-18,San Francisco,Apparel,Online,Yoga Pants,7,35.49,248.43
2024-03-02,Atlanta,Sports & Outdoors,In-Store,Bike Helmet,6,193.62,1161.72
2025-10-01,Seattle,Books,In-Store,Travel Guide,17,29.88,507.96
2026-07-29,Phoenix,Grocery,Online,Honey,16,9.56,152.96
2025-09-04,Seattle,Beauty,In-Store,Sunscreen SPF50,7,21.01,147.07
2024-03-25,Chicago,Grocery,In-Store,Pasta,16,10.91,174.56
2024-03-03,San Francisco,Books,In-Store,Mystery Novel,17,36.48,620.16
2025-03-04,Phoenix,Apparel,Marketplace,Wool Sweater,10,20.45,204.5
2025-07-10,Houston,Grocery,Online,Sparkling Water,4,13.57,54.28
2024-05-30,Miami,Toys,Online,Puzzle 500pc,13,28.22,366.86
2025-07-05,New York,Electronics,In-Store,Wireless Earbuds,1,340.19,340.19
2026-03-30,Seattle,Books,Marketplace,History Book,15,12.22,183.3
2026-03-07,Denver,Electronics,Online,Smart Watch,17,244.35,4153.95
2024-03-04,New York,Electronics,Online,Bluetooth Speaker,12,98.13,1177.56
2026-08-21,Phoenix,Beauty,In-Store,Perfume,19,31.91,606.29
2025-09-27,Boston,Sports & Outdoors,Online,Soccer Ball,13,71.28,926.64
2025-01-04,Boston,Electronics,Online,Smart Watch,5,97.0,485.0
2025-11-30,Denver,Electronics,Online,Smartphone Case,20,90.34,1806.8
2025-08-04,Houston,Electronics,In-Store,Smartphone Case,19,38.0,722.0
2024-01-23,Houston,Grocery,Wholesale,Trail Mix,3,2.95,8.85
2025-10-31,Seattle,Electronics,Online,Smart Watch,12,210.22,2522.64
2025-12-30,New York,Beauty,Online,Perfume,14,48.41,677.74
2026-04-30,San Francisco,Apparel,Online,Ankle Socks,19,74.32,1412.08
2024-09-19,Atlanta,Sports & Outdoors,Online,Dumbbell Set,4,92.07,368.28
2026-08-19,Los Angeles,Grocery,Online,Dark Chocolate,2,11.86,23.72
2025-09-30,Chicago,Home & Garden,Online,Candle Set,8,69.95,559.6
2026-08-06,Los Angeles,Apparel,Online,Baseball Cap,12,50.57,606.84
2025-09-05,Phoenix,Toys,In-Store,Card Game,6,63.78,382.68
2024-01-10,Miami,Home & Garden,Online,Patio Chair,18,43.02,774.36
2026-04-02,Denver,Apparel,Online,Baseball Cap,8,25.6,204.8
2025-03-09,San Francisco,Grocery,In-Store,Olive Oil,15,6.15,92.25
2025-01-21,Seattle,Books,Online,Cookbook,11,19.74,217.14
2025-04-16,Boston,Grocery,Wholesale,Almond Butter,4,10.88,43.52
2026-04-29,Miami,Beauty,Online,Nail Polish,17,39.88,677.96
2024-04-13,Austin,Beauty,Marketplace,Facial Cleanser,5,42.49,212.45
2025-04-21,Denver,Electronics,Marketplace,Bluetooth Speaker,6,78.81,472.86
2026-06-07,Seattle,Electronics,Wholesale,Smartphone Case,19,240.78,4574.82
2025-11-10,Boston,Apparel,Online,Yoga Pants,11,21.79,239.69
2024-08-01,Seattle,Apparel,Online,Wool Sweater,6,72.0,432.0
2025-12-24,San Francisco,Beauty,Online,Shampoo,18,40.67,732.06
2025-01-24,Seattle,Electronics,Marketplace,Wireless Earbuds,12,251.56,3018.72
2026-04-17,Miami,Apparel,Online,Yoga Pants,8,37.71,301.68
2025-10-12,Denver,Apparel,Marketplace,Rain Jacket,17,77.26,1313.42
2026-08-30,Houston,Home & Garden,Wholesale,Cutting Board,16,70.42,1126.72
2024-03-28,Seattle,Electronics,Online,Wireless Earbuds,6,178.49,1070.94
2024-11-07,New York,Home & Garden,Online,LED Desk Lamp,2,120.23,240.46
2024-02-02,Los Angeles,Sports & Outdoors,Online,Water Bottle,14,138.83,1943.62
2024-10-24,Los Angeles,Apparel,Online,Leather Belt,9,40.17,361.53
2024-08-07,Austin,Apparel,Online,Denim Jeans,11,14.15,155.65
2026-03-30,Atlanta,Beauty,In-Store,Moisturizer,1,40.84,40.84
2025-08-11,Miami,Home & Garden,Online,Area Rug,4,30.6,122.4
2024-07-17,Houston,Toys,Wholesale,Remote Control Car,20,67.55,1351.0
2024-10-10,New York,Home & Garden,In-Store,Throw Pillow,8,37.49,299.92
2025-06-14,Boston,Electronics,Online,Wireless Earbuds,4,59.5,238.0
2024-06-27,Austin,Books,Wholesale,History Book,11,16.63,182.93
2025-04-09,Chicago,Books,Online,Mystery Novel,10,17.71,177.1
2026-02-20,Houston,Beauty,Marketplace,Sunscreen SPF50,19,52.54,998.26
2024-01-29,Austin,Beauty,Online,Shampoo,14,35.19,492.66
2024-05-17,Miami,Books,Online,Poetry Collection,15,17.96,269.4
2024-05-03,Atlanta,Electronics,Online,Mechanical Keyboard,7,115.19,806.33
2024-09-22,Los Angeles,Home & Garden,Online,Area Rug,19,87.16,1656.04
2024-04-19,Chicago,Toys,Online,Building Blocks,10,36.24,362.4
2025-10-15,Denver,Apparel,In-Store,Yoga Pants,20,48.96,979.2
2026-04-10,Phoenix,Grocery,Online,Green Tea,4,6.91,27.64
2024-11-16,Phoenix,Grocery,Online,Olive Oil,2,15.79,31.58
2024-03-18,Miami,Beauty,Wholesale,Facial Cleanser,10,54.16,541.6
2025-10-16,Los Angeles,Home & Garden,In-Store,Patio Chair,11,154.35,1697.85
2026-03-07,Denver,Books,Online,Mystery Novel,14,13.9,194.6
2024-08-08,Phoenix,Home & Garden,Online,Area Rug,11,105.59,1161.49
2026-08-05,San Francisco,Grocery,Online,Granola Bars,19,15.27,290.13
2026-06-28,San Francisco,Sports & Outdoors,In-Store,Bike Helmet,1,142.43,142.43
2025-06-21,Boston,Books,Online,Sci-Fi Novel,11,38.44,422.84
2026-09-02,Houston,Grocery,In-Store,Honey,9,6.64,59.76
2024-11-14,Atlanta,Beauty,Marketplace,Makeup Brush Set,3,55.45,166.35
2025-02-21,Houston,Sports & Outdoors,In-Store,Resistance Bands,8,88.13,705.04
2025-11-16,Phoenix,Books,In-Store,Sci-Fi Novel,14,34.47,482.58
2024-11-28,Boston,Books,Online,Cookbook,1,27.28,27.28
2024-04-03,Denver,Toys,Wholesale,Remote Control Car,18,6.53,117.54
2025-03-24,Seattle,Books,In-Store,Graphic Novel,7,12.96,90.72
2025-07-13,Los Angeles,Electronics,Online,Smart Watch,16,232.06,3712.96
2025-01-23,Denver,Grocery,Marketplace,Sparkling Water,13,9.14,118.82
2024-03-17,Atlanta,Toys,In-Store,Play Kitchen,10,56.76,567.6
2026-04-04,San Francisco,Beauty,In-Store,Makeup Brush Set,15,7.29,109.35
2025-10-16,Denver,Beauty,Marketplace,Facial Cleanser,6,26.2,157.2
2026-03-30,Denver,Sports & Outdoors,In-Store,Fishing Rod,5,160.41,802.05
2026-04-19,Chicago,Toys,Online,Action Figure,14,15.86,222.04
2025-01-05,New York,Toys,Online,Stuffed Bear,20,65.15,1303.0
2024-03-11,Houston,Sports & Outdoors,In-Store,Resistance Bands,6,70.3,421.8
2025-02-27,Chicago,Electronics,In-Store,Laptop Stand,8,137.13,1097.04
2025-03-27,New York,Sports & Outdoors,Online,Hiking Backpack,8,211.51,1692.08
2024-03-19,Boston,Beauty,Online,Moisturizer,16,53.39,854.24
2024-07-09,Boston,Beauty,In-Store,Makeup Brush Set,20,25.92,518.4
2026-04-09,San Francisco,Electronics,In-Store,Bluetooth Speaker,6,226.6,1359.6
2024-07-14,Phoenix,Books,Online,Mystery Novel,19,30.25,574.75
2024-06-08,Austin,Home & Garden,Online,Ceramic Planter,5,134.78,673.9
2026-07-25,Seattle,Grocery,Online,Granola Bars,6,11.16,66.96
2026-03-29,Seattle,Beauty,In-Store,Makeup Brush Set,1,25.35,25.35
2024-08-13,Los Angeles,Sports & Outdoors,In-Store,Sleeping Bag,6,31.57,189.42
2024-05-04,Miami,Toys,Online,Board Game,6,42.92,257.52
2024-05-07,Austin,Electronics,Online,Mechanical Keyboard,4,271.53,1086.12
2025-05-07,Denver,Electronics,Wholesale,4K Monitor,14,87.25,1221.5
2024-04-30,Boston,Electronics,Wholesale,Smartphone Case,1,226.79,226.79
2025-08-20,Atlanta,Electronics,Wholesale,Wireless Earbuds,11,198.91,2188.01
2025-03-01,Austin,Home & Garden,Online,Storage Bin,14,137.88,1930.32
2025-07-09,Chicago,Electronics,In-Store,4K Monitor,1,82.44,82.44
2024-11-22,Seattle,Toys,In-Store,Board Game,3,44.3,132.9
2025-11-02,Boston,Sports & Outdoors,Online,Resistance Bands,8,86.53,692.24
2026-03-23,Atlanta,Apparel,Online,Rain Jacket,17,63.76,1083.92
2026-06-24,Los Angeles,Beauty,In-Store,Makeup Brush Set,8,5.36,42.88
2025-05-21,New York,Sports & Outdoors,Online,Camping Tent,6,107.22,643.32
2024-11-30,Phoenix,Electronics,Online,Laptop Stand,20,285.77,5715.4
2024-09-16,New York,Grocery,Online,Trail Mix,6,3.94,23.64
2025-04-22,Austin,Beauty,Wholesale,Sunscreen SPF50,16,37.96,607.36
2026-07-03,Miami,Grocery,Online,Olive Oil,10,7.56,75.6
2025-05-28,Chicago,Grocery,Online,Green Tea,6,19.56,117.36
2026-04-15,Los Angeles,Beauty,In-Store,Nail Polish,3,32.24,96.72
2025-12-04,Los Angeles,Sports & Outdoors,In-Store,Dumbbell Set,9,61.28,551.52
2025-12-07,Los Angeles,Sports & Outdoors,Online,Camping Tent,1,18.89,18.89
2026-02-03,Miami,Toys,Online,Toy Drone,19,77.45,1471.55
2026-05-24,Denver,Apparel,In-Store,Ankle Socks,11,68.45,752.95
2024-04-01,Miami,Electronics,Wholesale,4K Monitor,15,247.29,3709.35
2025-12-19,New York,Toys,Marketplace,Action Figure,19,59.57,1131.83
2026-07-23,Los Angeles,Electronics,Online,Bluetooth Speaker,5,40.42,202.1
2026-01-12,New York,Books,Marketplace,Sci-Fi Novel,9,25.77,231.93
2025-01-13,Boston,Home & Garden,Online,Ceramic Planter,12,121.93,1463.16
2025-08-13,New York,Grocery,Online,Pasta,5,15.47,77.35
2026-08-17,Los Angeles,Beauty,Online,Nail Polish,3,56.95,170.85
2025-12-16,Phoenix,Beauty,Marketplace,Perfume,16,53.38,854.08
2025-11-13,Los Angeles,Electronics,In-Store,Wireless Mouse,8,282.92,2263.36
2024-07-28,San Francisco,Home & Garden,Online,LED Desk Lamp,1,178.46,178.46
2025-04-16,Seattle,Beauty,Online,Makeup Brush Set,17,19.6,333.2
2024-06-11,Los Angeles,Grocery,In-Store,Pasta,2,17.03,34.06
2025-12-29,Miami,Electronics,Online,Mechanical Keyboard,1,326.55,326.55
2026-02-28,Seattle,Grocery,Online,Dark Chocolate,18,20.76,373.68
2025-12-13,Houston,Sports & Outdoors,Online,Resistance Bands,16,189.34,3029.44
2025-04-13,Austin,Apparel,Online,Cotton T-Shirt,8,35.14,281.12
2024-06-16,Boston,Electronics,In-Store,4K Monitor,19,31.84,604.96
2025-08-03,Miami,Sports & Outdoors,Marketplace,Dumbbell Set,4,146.18,584.72
2025-07-25,Chicago,Sports & Outdoors,In-Store,Sleeping Bag,20,124.3,2486.0
2025-10-30,Houston,Books,Online,Travel Guide,5,36.86,184.3
2026-01-19,Miami,Apparel,Wholesale,Cotton T-Shirt,3,82.65,247.95
2025-02-26,New York,Beauty,Marketplace,Hair Dryer,7,53.72,376.04
2024-09-18,Chicago,Beauty,Marketplace,Perfume,5,41.27,206.35
2025-05-01,Houston,Beauty,Online,Sunscreen SPF50,6,29.27,175.62
2026-05-17,Chicago,Apparel,Online,Rain Jacket,13,67.29,874.77
2026-07-21,New York,Sports & Outdoors,In-Store,Hiking Backpack,16,147.4,2358.4
2026-08-19,Austin,Apparel,Marketplace,Running Shoes,14,57.47,804.58
2025-09-12,Los Angeles,Grocery,In-Store,Green Tea,13,22.54,293.02
2025-02-05,Los Angeles,Toys,Online,Art Set,6,88.43,530.58
2024-01-09,San Francisco,Grocery,Online,Organic Coffee,19,5.91,112.29
2025-08-31,Austin,Sports & Outdoors,Wholesale,Hiking Backpack,1,135.67,135.67
2024-10-23,Seattle,Sports & Outdoors,Marketplace,Soccer Ball,11,112.01,1232.11
2025-10-22,Chicago,Sports & Outdoors,In-Store,Resistance Bands,4,199.98,799.92
2025-12-19,Phoenix,Apparel,Marketplace,Graphic Hoodie,6,58.91,353.46
2025-11-06,Los Angeles,Home & Garden,Online,Ceramic Planter,16,31.39,502.24
2025-06-27,Austin,Books,Marketplace,Cookbook,14,16.44,230.16
2025-05-13,Atlanta,Books,In-Store,History Book,8,14.46,115.68
2024-12-05,New York,Sports & Outdoors,Marketplace,Water Bottle,12,54.13,649.56
2025-12-16,Seattle,Sports & Outdoors,Online,Soccer Ball,10,11.32,113.2
2026-02-22,Seattle,Books,Marketplace,History Book,11,29.47,324.17
2025-06-16,Boston,Grocery,Online,Organic Coffee,14,14.32,200.48
2024-10-07,Houston,Apparel,Marketplace,Denim Jeans,14,57.01,798.14
2024-07-19,Miami,Apparel,Marketplace,Ankle Socks,11,40.0,440.0
2025-10-14,Atlanta,Sports & Outdoors,Marketplace,Camping Tent,16,81.93,1310.88
2026-06-05,Austin,Electronics,In-Store,Wireless Earbuds,14,226.71,3173.94
2025-10-01,Miami,Beauty,Online,Perfume,3,36.95,110.85
2025-05-04,Phoenix,Beauty,In-Store,Shampoo,17,45.61,775.37
2025-11-08,Phoenix,Apparel,Online,Wool Sweater,19,18.12,344.28
2026-08-18,Boston,Sports & Outdoors,Online,Fishing Rod,12,140.21,1682.52
2026-01-10,San Francisco,Grocery,In-Store,Sparkling Water,6,18.18,109.08
2025-07-21,Atlanta,Home & Garden,In-Store,LED Desk Lamp,7,139.79,978.53
2024-11-26,Seattle,Books,Online,Graphic Novel,1,17.18,17.18
2026-05-26,Houston,Toys,Marketplace,Play Kitchen,4,62.31,249.24
2024-07-07,Phoenix,Apparel,Marketplace,Baseball Cap,14,27.57,385.98
2024-03-23,Miami,Apparel,Online,Running Shoes,8,85.79,686.32
2024-11-17,New York,Electronics,In-Store,Smart Watch,19,64.64,1228.16
2024-07-01,Atlanta,Apparel,Online,Running Shoes,20,9.13,182.6
2024-01-30,Denver,Apparel,Wholesale,Graphic Hoodie,2,13.4,26.8
2024-04-15,Chicago,Apparel,Online,Wool Sweater,7,14.41,100.87
2025-12-06,Austin,Home & Garden,Online,Patio Chair,9,88.73,798.57
2026-08-25,Austin,Home & Garden,Online,Area Rug,8,127.7,1021.6
2026-06-28,San Francisco,Apparel,Online,Graphic Hoodie,6,39.63,237.78
2024-12-10,Houston,Electronics,Marketplace,Laptop Stand,8,101.39,811.12
2024-08-26,San Francisco,Toys,In-Store,Action Figure,6,75.24,451.44
2026-04-23,Phoenix,Grocery,Online,Organic Coffee,2,7.64,15.28
2026-05-31,Miami,Beauty,Online,Facial Cleanser,2,48.84,97.68
2025-01-31,Atlanta,Electronics,Marketplace,4K Monitor,4,61.33,245.32
2024-11-07,Denver,Grocery,Wholesale,Sparkling Water,18,18.28,329.04
2026-03-04,Austin,Sports & Outdoors,Online,Sleeping Bag,4,17.4,69.6
2026-04-07,Denver,Home & Garden,Online,Wall Clock,12,36.66,439.92
2025-06-13,Atlanta,Books,In-Store,Graphic Novel,4,15.87,63.48
2026-01-13,Phoenix,Apparel,Marketplace,Wool Sweater,4,40.5,162.0
2024-10-01,Chicago,Apparel,In-Store,Ankle Socks,6,44.81,268.86
2024-02-11,Seattle,Books,In-Store,Cookbook,4,9.43,37.72
2026-06-04,Miami,Books,Online,Graphic Novel,19,12.88,244.72
2025-08-28,New York,Apparel,Online,Graphic Hoodie,8,58.48,467.84
2025-08-15,Chicago,Grocery,In-Store,Dark Chocolate,4,12.25,49.0
2024-08-18,Houston,Sports & Outdoors,Online,Resistance Bands,16,87.34,1397.44
2025-12-13,Austin,Electronics,Wholesale,USB-C Charger,5,348.92,1744.6
2026-07-23,Phoenix,Electronics,In-Store,Smartphone Case,20,142.85,2857.0
2025-03-04,Boston,Sports & Outdoors,Online,Bike Helmet,10,172.82,1728.2
2026-08-27,Chicago,Home & Garden,Marketplace,Garden Hose,3,77.35,232.05
2026-06-16,Los Angeles,Home & Garden,In-Store,Cutting Board,11,52.38,576.18
2026-01-13,Phoenix,Home & Garden,Online,Candle Set,8,173.45,1387.6
2024-07-11,Houston,Beauty,Online,Lip Balm,1,15.76,15.76
2024-05-07,Seattle,Grocery,Online,Almond Butter,18,22.06,397.08
2024-02-11,Houston,Grocery,Online,Pasta,20,5.8,116.0
2024-03-24,Atlanta,Books,Marketplace,History Book,13,24.54,319.02
2024-07-03,Miami,Electronics,Marketplace,Wireless Earbuds,6,217.11,1302.66
2026-04-03,Denver,Beauty,In-Store,Lip Balm,2,53.39,106.78
2025-05-15,Austin,Grocery,Marketplace,Granola Bars,19,21.08,400.52
2026-04-23,Denver,Books,Marketplace,Self-Help Guide,8,28.56,228.48
2025-11-23,Los Angeles,Home & Garden,Online,Wall Clock,14,142.44,1994.16
2024-03-29,Los Angeles,Sports & Outdoors,Marketplace,Hiking Backpack,10,58.07,580.7
2025-02-20,Denver,Books,In-Store,Cookbook,3,34.68,104.04
2026-05-03,Austin,Toys,In-Store,Puzzle 500pc,10,34.6,346.0
2024-10-17,Denver,Electronics,In-Store,Smart Watch,3,312.83,938.49
2024-04-27,Houston,Home & Garden,Online,Area Rug,12,109.32,1311.84
2024-04-06,Seattle,Beauty,Online,Lip Balm,5,9.8,49.0
2024-12-29,Denver,Home & Garden,Online,Patio Chair,15,156.49,2347.35
2026-04-18,Atlanta,Electronics,Online,Wireless Earbuds,15,202.88,3043.2
2024-05-29,Denver,Books,Online,Self-Help Guide,13,27.91,362.83
2026-03-23,Los Angeles,Sports & Outdoors,Marketplace,Dumbbell Set,16,168.7,2699.2
2025-02-11,Phoenix,Books,Wholesale,History Book,2,10.68,21.36
2025-01-24,Atlanta,Books,Marketplace,Children's Picture Book,10,24.75,247.5
2025-03-28,Seattle,Apparel,Online,Wool Sweater,14,23.33,326.62
2024-03-30,Phoenix,Sports & Outdoors,In-Store,Resistance Bands,13,174.65,2270.45
2026-05-11,Los Angeles,Home & Garden,In-Store,LED Desk Lamp,5,26.98,134.9
2025-02-18,Austin,Toys,Online,Card Game,4,17.22,68.88
2024-10-23,San Francisco,Electronics,Online,Smartphone Case,9,343.58,3092.22
2026-06-28,Denver,Electronics,Marketplace,Laptop Stand,4,100.51,402.04
2024-10-10,Chicago,Electronics,In-Store,Smart Watch,12,33.57,402.84
2026-06-03,Atlanta,Home & Garden,In-Store,Garden Hose,13,26.08,339.04
2024-03-28,Boston,Sports & Outdoors,In-Store,Bike Helmet,14,164.84,2307.76
2026-02-27,Denver,Sports & Outdoors,Online,Water Bottle,3,29.17,87.51
2026-01-13,Seattle,Grocery,Online,Honey,20,24.42,488.4
2025-12-21,Phoenix,Electronics,Marketplace,Smart Watch,12,281.03,3372.36
2024-02-10,Miami,Apparel,In-Store,Baseball Cap,10,9.95,99.5
2025-03-22,Boston,Home & Garden,Wholesale,Throw Pillow,6,100.85,605.1
2024-01-10,San Francisco,Sports & Outdoors,Marketplace,Resistance Bands,8,206.93,1655.44
2024-10-16,New York,Beauty,Online,Makeup Brush Set,4,44.0,176.0
2024-07-18,Phoenix,Apparel,In-Store,Baseball Cap,9,30.61,275.49
2025-03-17,Miami,Sports & Outdoors,Marketplace,Bike Helmet,10,49.1,491.0
2024-08-30,Miami,Books,Wholesale,Mystery Novel,11,7.39,81.29
2026-05-27,Boston,Books,Online,Self-Help Guide,5,17.81,89.05
2026-04-10,New York,Apparel,In-Store,Denim Jeans,16,63.7,1019.2
2025-03-01,Los Angeles,Toys,In-Store,Board Game,5,31.34,156.7
2026-07-17,Los Angeles,Books,In-Store,Mystery Novel,18,10.27,184.86
2024-03-16,Houston,Toys,Online,Stuffed Bear,18,77.54,1395.72
2025-09-19,Phoenix,Home & Garden,Online,Storage Bin,2,162.08,324.16
2025-04-19,Boston,Toys,Marketplace,Art Set,12,59.27,711.24
2024-08-18,Los Angeles,Grocery,Marketplace,Dark Chocolate,6,3.07,18.42
2025-08-08,Houston,Toys,Online,Play Kitchen,5,88.54,442.7
2024-11-25,Atlanta,Home & Garden,In-Store,Storage Bin,4,110.86,443.44
2025-06-03,Phoenix,Home & Garden,Online,Wall Clock,17,84.88,1442.96
2025-03-10,Seattle,Apparel,Online,Wool Sweater,5,46.29,231.45
2025-11-17,Chicago,Books,Online,Graphic Novel,19,8.49,161.31
2025-08-23,Los Angeles,Toys,Wholesale,Stuffed Bear,7,15.77,110.39
2025-02-21,Chicago,Beauty,Online,Sunscreen SPF50,17,17.52,297.84
2024-08-12,Denver,Sports & Outdoors,Marketplace,Fishing Rod,11,10.27,112.97
2025-03-25,Phoenix,Apparel,In-Store,Rain Jacket,5,10.16,50.8
2026-05-18,Houston,Beauty,In-Store,Sunscreen SPF50,6,58.96,353.76
2025-02-03,Houston,Grocery,In-Store,Green Tea,3,19.62,58.86
2026-03-31,Miami,Electronics,Online,USB-C Charger,1,164.41,164.41
2025-04-15,Los Angeles,Grocery,Online,Almond Butter,7,6.5,45.5
2026-07-17,Denver,Beauty,In-Store,Hair Dryer,12,6.2,74.4
2025-06-30,Chicago,Beauty,Wholesale,Perfume,3,45.89,137.67
2024-09-06,Boston,Electronics,In-Store,Smart Watch,3,105.39,316.17
2024-01-12,Austin,Books,Marketplace,Self-Help Guide,15,15.89,238.35
2026-06-30,Chicago,Apparel,Online,Running Shoes,8,77.04,616.32
2026-07-13,Los Angeles,Electronics,In-Store,Wireless Earbuds,6,212.73,1276.38
2026-08-22,Chicago,Electronics,In-Store,Smart Watch,5,27.38,136.9
2025-05-27,New York,Toys,In-Store,Action Figure,13,57.53,747.89
2025-03-02,Denver,Books,In-Store,Biography,9,19.48,175.32
2024-07-04,Chicago,Apparel,Online,Wool Sweater,14,77.08,1079.12
2026-01-07,Los Angeles,Electronics,Online,Portable SSD,4,173.23,692.92
2026-02-09,Chicago,Electronics,In-Store,Wireless Earbuds,8,111.08,888.64
2024-08-13,Austin,Grocery,Online,Pasta,18,8.35,150.3
2024-01-06,San Francisco,Grocery,Marketplace,Green Tea,2,7.84,15.68
2025-10-12,Miami,Home & Garden,Online,Storage Bin,8,150.56,1204.48
2025-07-27,Austin,Books,In-Store,Travel Guide,2,7.59,15.18
2024-04-16,Austin,Books,Online,Children's Picture Book,19,36.73,697.87
2024-09-24,Austin,Books,In-Store,History Book,1,31.27,31.27
2026-06-13,Chicago,Sports & Outdoors,Marketplace,Camping Tent,5,38.6,193.0
2025-12-24,Miami,Apparel,Online,Ankle Socks,13,91.36,1187.68
2025-11-05,Miami,Home & Garden,Online,Wall Clock,5,57.65,288.25
2025-03-25,Denver,Grocery,In-Store,Granola Bars,17,18.31,311.27
2026-05-06,San Francisco,Books,Online,Cookbook,4,9.05,36.2
2025-04-26,Miami,Electronics,Online,Bluetooth Speaker,8,119.74,957.92
2024-08-19,San Francisco,Home & Garden,Online,LED Desk Lamp,1,107.85,107.85
2024-03-24,Chicago,Sports & Outdoors,In-Store,Bike Helmet,11,94.99,1044.89
2026-06-15,Atlanta,Books,Online,Cookbook,15,37.04,555.6
2024-10-01,Chicago,Grocery,Marketplace,Trail Mix,15,2.33,34.95
2026-05-25,San Francisco,Apparel,Wholesale,Running Shoes,5,74.58,372.9
2024-07-26,Los Angeles,Books,Wholesale,History Book,20,35.76,715.2
2025-05-17,Chicago,Toys,Marketplace,Toy Drone,14,61.45,860.3
2024-07-18,Miami,Electronics,Online,Wireless Earbuds,4,321.64,1286.56
2025-10-31,Seattle,Apparel,Wholesale,Ankle Socks,14,71.28,997.92
2026-03-09,San Francisco,Sports & Outdoors,Marketplace,Fishing Rod,7,152.27,1065.89
2024-06-14,Boston,Beauty,Online,Makeup Brush Set,8,40.68,325.44
2025-03-14,Chicago,Sports & Outdoors,In-Store,Resistance Bands,5,122.96,614.8
2024-06-08,Seattle,Grocery,Online,Organic Coffee,11,23.31,256.41
2026-04-21,Boston,Toys,Online,Action Figure,5,30.2,151.0
2026-02-21,Austin,Books,Online,Graphic Novel,13,17.97,233.61
